run_id,returncode,run_dir,h,Rinv,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target_database,L_v8_geom_raw_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,16.371637,2.6328251466180452,1.3164125733090226,138.4711179771459,0.00959801247381919,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,268.030498059769,0.16081624254300564,0.08040812127150282,137.23511352510837,0.0005862585686342294,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,4388.098019163743,0.009822856599068598,0.004911428299534299,137.1596168321364,3.580940431517199e-05,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,16.755160819145562,2.5725600637416326,1.2862800318708163,138.4409854357077,0.009378315006280731,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,274.30941080767377,0.15713517614283978,0.07856758807141989,137.2332729919083,0.0005728391733997481,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,274.30941080767377,0.15713517614283978,0.07856758807141989,137.2332729919083,0.0005728391733997481,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,137.15470540383689,0.31427035228567957,0.15713517614283978,137.31184057997973,0.0011456783467994963,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,M_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,2668.576831,0.016152301512994145,0.008076150756497072,137.16278155459338,5.8883512109320185e-05,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,sqrtM_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,209.0190689476497,0.206218780907966,0.103109390453983,137.25781479429088,0.0007517743569233646,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g004_nc20_nt5_ns64_tf0p22_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g004_nc20_nt5_ns64_tf0p22_of3p0,0.05,0.3333333333333333,20,5,64,0.22,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,M_Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,43.103657584902415,43688.971183742346,0.0009866027149877648,0.0004933013574938824,137.15519870519438,3.596678335179322e-06,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,1.0,48.15943147530906,24.07971573765453,161.23442114149142,0.17556609280559837,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,163.0,0.295456634817847,0.1477283174089235,137.30243372124582,0.0010770925938993765,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,12.767145334803704,3.7721377968514775,1.8860688984257388,139.04077430226263,0.013751397685354046,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,16.371637,2.9416381193468353,1.4708190596734176,138.62552446351032,0.01072379584311565,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,268.030498059769,0.17967892394308738,0.08983946197154369,137.24454486580842,0.0006550228204495158,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,4388.098019163743,0.010975012696841945,0.005487506348420972,137.16019291018532,4.0009610550827373e-05,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,16.755160819145562,2.874304340921568,1.437152170460784,138.59185757429768,0.010478329316003034,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,274.30941080767377,0.17556609280559837,0.08778304640279919,137.24248845023968,0.0006400294189275658,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,274.30941080767377,0.17556609280559837,0.08778304640279919,137.24248845023968,0.0006400294189275658,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,137.15470540383689,0.35113218561119675,0.17556609280559837,137.3302714966425,0.0012800588378551316,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,M_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,2668.576831,0.018046859627894696,0.009023429813947348,137.16372883365082,6.579015854672179e-05,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,sqrtM_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,209.0190689476497,0.23040687970613308,0.11520343985306654,137.26990884368996,0.0008399525157657751,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g005_nc20_nt5_ns64_tf0p18_of3p0,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep\runs\g005_nc20_nt5_ns64_tf0p18_of3p0,0.05,0.3333333333333333,20,5,64,0.18,3.0,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,M_Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,48.15943147530906,43688.971183742346,0.0011023246867674073,0.0005511623433837036,137.15525656618027,4.018544910733226e-06,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
