run_id,returncode,run_dir,h,Rinv,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target_database,L_v8_geom_raw_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,1.0,561.8934826044082,280.9467413022041,418.101446706041,2.048393020676815,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,71.0,7.9139927127381435,3.9569963563690718,141.11170176020596,0.02885060592502556,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,8.426149773176359,66.68448790135785,33.34224395067893,170.4969493545158,0.2430995265711546,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,16.371637,34.32115448225539,17.160577241127694,154.31528264496458,0.1251183996247177,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,268.030498059769,2.096378907146267,1.0481894535731335,138.20289485741003,0.0076423878458041624,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,4388.098019163743,0.12804943739873215,0.06402471869936607,137.21873012253624,0.0004668065780962626,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,16.755160819145562,33.5355469678543,16.76777348392715,153.92247888776404,0.12225445298837027,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,274.30941080767377,2.048393020676815,1.0241965103384074,138.1789019141753,0.007467454414507865,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,274.30941080767377,2.048393020676815,1.0241965103384074,138.1789019141753,0.007467454414507865,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse\runs\g001_nc12_nt4_ns24_tf0p36_of2p2,0.08333333333333333,0.45454545454545453,12,4,24,0.36,2.2,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,561.8934826044082,137.15470540383689,4.09678604135363,2.048393020676815,139.2030984245137,0.01493490882901573,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
